Con Lab LDem UKIP Green BNP PC/SNP Others Total Con Lab LDem UKIP Green BNP SNP/PC Others Electorate Turnout
North East
Sevenoaks 34.8% 10.4% 6.2% 36.9% 6.9% 0.6% 0.0% 4.1% 32,140 -3.2% 3.7% -4.6% 18.3% -3.7% -4.0% 0.0% -6.5% 85,939 37.4%
Shepway 26.8% 10.1% 5.0% 43.3% 9.2% 0.9% 0.0% 4.9% 30,334 -7.8% 4.6% -8.8% 20.6% -0.9% -4.5% 0.0% -3.2% 80,063 37.9%
Slough 19.2% 47.0% 2.9% 20.0% 3.8% 1.2% 0.0% 6.0% 32,691 -4.6% 15.1% -6.0% 5.0% -2.5% -4.0% 0.0% -3.1% 90,059 36.3%
South Bucks 40.3% 9.0% 5.7% 35.3% 5.6% 0.6% 0.0% 3.6% 17,743 -4.0% 3.9% -4.7% 15.3% -3.4% -3.3% 0.0% -3.7% 52,050 34.1%
South Oxfordshire 35.7% 12.1% 9.3% 27.5% 11.2% 0.7% 0.0% 3.6% 35,165 -3.1% 5.7% -5.1% 12.4% -2.9% -3.3% 0.0% -3.7% 102,421 34.3%
Southampton 21.5% 26.2% 6.1% 29.2% 10.4% 0.9% 0.0% 5.6% 55,591 -5.1% 8.9% -5.5% 12.1% -1.9% -5.0% 0.0% -3.4% 167,714 33.1%
Spelthorne 28.4% 14.4% 5.7% 40.1% 6.1% 0.8% 0.0% 4.5% 25,338 -3.2% 5.9% -8.5% 14.7% -1.7% -4.2% 0.0% -3.0% 72,974 34.7%
Surrey Heath 39.4% 9.6% 7.2% 32.8% 6.3% 0.6% 0.0% 4.1% 21,357 -2.1% 4.8% -6.9% 12.0% -1.8% -3.2% 0.0% -2.9% 64,481 33.1%
Swale 25.3% 15.8% 4.0% 43.3% 6.4% 1.0% 0.0% 4.2% 32,613 -6.4% 3.9% -5.0% 21.9% -3.3% -6.0% 0.0% -5.1% 97,554 33.4%
Tandridge 37.7% 7.9% 8.5% 34.1% 6.7% 0.6% 0.0% 4.4% 25,100 -2.0% 3.0% -5.4% 13.7% -2.1% -2.9% 0.0% -4.3% 59,807 42.0%
Test Valley 36.4% 8.7% 9.0% 32.8% 8.5% 0.6% 0.0% 4.0% 34,381 -3.0% 4.3% -9.7% 14.8% -0.7% -2.8% 0.0% -2.8% 92,664 37.1%
Thanet 22.4% 16.8% 3.3% 46.0% 6.4% 0.7% 0.0% 4.4% 35,836 -7.8% 2.9% -4.4% 21.8% -2.9% -4.7% 0.0% -4.8% 98,854 36.3%
Tonbridge and Malling 34.6% 11.6% 6.3% 35.9% 7.1% 0.6% 0.0% 3.9% 31,631 -4.2% 4.6% -5.2% 16.7% -3.2% -3.6% 0.0% -5.1% 86,772 36.5%
Tunbridge Wells 36.9% 10.8% 8.7% 30.1% 8.5% 0.6% 0.0% 4.4% 31,822 -2.7% 5.0% -4.5% 11.9% -4.6% -2.2% 0.0% -2.9% 80,452 39.6%
Vale White Horse 32.8% 12.3% 14.0% 26.1% 10.7% 0.5% 0.0% 3.6% 33,424 -2.0% 6.2% -5.7% 11.7% -3.9% -2.9% 0.0% -3.4% 93,068 35.9%
Waverley 41.1% 8.4% 9.5% 26.4% 10.6% 0.5% 0.0% 3.6% 34,203 -3.9% 4.7% -5.4% 11.0% -1.9% -1.8% 0.0% -2.7% 92,096 37.1%
Wealden 33.7% 8.3% 7.0% 37.4% 9.1% 0.5% 0.0% 4.0% 44,453 -3.4% 4.5% -6.0% 14.8% -3.5% -2.8% 0.0% -3.6% 117,333 37.9%
West Berkshire 37.9% 9.9% 10.6% 29.0% 8.4% 0.7% 0.0% 3.5% 40,357 -5.4% 5.1% -6.3% 14.5% -2.5% -3.2% 0.0% -2.2% 114,388 35.3%
West Oxfordshire 38.7% 12.8% 7.3% 25.1% 10.8% 0.6% 0.0% 4.6% 30,601 -4.6% 6.3% -3.3% 8.5% -1.5% -2.9% 0.0% -2.6% 79,555 38.5%
Winchester City 37.0% 8.3% 16.8% 22.9% 11.3% 0.5% 0.0% 3.3% 39,654 -0.1% 4.4% -6.8% 9.1% -1.6% -2.0% 0.0% -2.9% 92,203 43.0%
Windsor & Maidenhead 39.8% 11.1% 8.4% 28.2% 7.6% 0.6% 0.0% 4.2% 36,075 -3.3% 5.3% -6.2% 11.2% -2.0% -3.3% 0.0% -1.6% 102,320 35.3%
Woking Borough 37.9% 13.2% 11.7% 24.6% 7.4% 0.7% 0.0% 4.5% 27,528 0.9% 7.4% -10.8% 9.5% -1.2% -2.4% 0.0% -3.5% 70,317 39.1%
Wokingham 39.0% 11.8% 11.0% 25.2% 8.3% 0.6% 0.0% 4.2% 46,246 -2.1% 5.5% -4.2% 7.7% -2.4% -2.2% 0.0% -2.3% 118,913 38.9%
Worthing 28.6% 11.2% 8.4% 36.2% 10.2% 0.6% 0.0% 4.8% 28,117 -0.4% 6.4% -8.1% 12.1% -2.1% -3.3% 0.0% -4.6% 78,618 35.8%
Wycombe 35.9% 14.1% 6.9% 30.2% 8.2% 0.6% 0.0% 4.1% 41,250 -3.7% 6.4% -6.2% 11.8% -1.8% -3.2% 0.0% -3.3% 126,005 32.7%
South East total 30.9% 14.7% 8.0% 32.1% 9.1% 0.7% 0.0% 4.4% 2,338,050 -3.8% 6.4% -6.1% 13.3% -2.6% -3.6% 0.0% -3.5% 6,441,003 36.3%
South West
Bath & North East Somerset 27.3% 15.0% 14.1% 24.8% 16.3% 0.6% 0.0% 2.0% 50,447 -0.6% 5.6% -5.1% 8.1% 2.6% -3.0% 0.0% -7.6% 131,218 38.4%
Bournemouth 28.6% 12.2% 6.9% 37.6% 10.4% 1.0% 0.0% 3.3% 39,649 -3.2% 5.1% -5.5% 11.8% 2.0% -3.2% 0.0% -7.0% 132,175 30.0%
Bristol 18.6% 26.8% 9.9% 22.6% 19.3% 0.8% 0.0% 2.1% 113,746 -0.9% 10.5% -8.8% 8.8% 3.5% -5.0% 0.0% -8.1% 310,708 36.6%
Cheltenham 30.6% 9.4% 21.6% 24.9% 10.7% 0.6% 0.0% 2.3% 33,119 -1.2% 4.0% -4.1% 8.6% 1.2% -2.2% 0.0% -6.3% 86,681 38.2%
Christchurch 34.6% 8.2% 5.4% 40.7% 7.3% 0.6% 0.0% 3.2% 14,895 0.2% 3.6% -7.7% 11.0% 1.4% -2.8% 0.0% -5.7% 39,435 37.8%
Cornwall 25.7% 11.0% 12.1% 36.7% 11.2% 0.8% 0.0% 2.6% 146,960 -2.2% 5.9% -5.5% 12.8% 3.2% -2.3% 0.0% -12.0% 407,477 36.1%
Cotswold 41.8% 8.6% 11.8% 26.4% 8.7% 0.6% 0.0% 2.1% 25,997 -0.6% 3.8% -3.8% 9.2% -0.5% -2.2% 0.0% -5.9% 68,026 38.2%
East Devon 33.3% 8.8% 7.5% 35.3% 12.1% 0.5% 0.0% 2.4% 40,997 0.9% 4.8% -8.6% 7.5% 3.7% -2.3% 0.0% -6.0% 99,143 41.4%
East Dorset 37.0% 6.1% 8.9% 38.4% 6.4% 0.6% 0.0% 2.6% 27,788 -0.2% 2.8% -6.5% 11.6% 0.4% -2.3% 0.0% -5.7% 71,986 38.6%
39 
Con Lab LDem UKIP Green BNP PC/SNP Others Total Con Lab LDem UKIP Green BNP SNP/PC Others Electorate Turnout
% vote Change 2009-2014, % pts
Exeter 21.7% 27.5% 7.9% 25.2% 15.0% 0.6% 0.0% 2.2% 34,991 -1.0% 11.4% -7.8% 3.8% 2.9% -2.8% 0.0% -6.5% 86,100 40.6%
Forest of Dean 27.4% 18.0% 5.2% 35.2% 10.9% 0.7% 0.0% 2.5% 23,717 -1.5% 4.5% -5.3% 13.5% 1.2% -3.7% 0.0% -8.8% 65,876 36.0%
Gibraltar 17.2% 9.2% 67.2% 4.0% 1.2% 0.6% 0.0% 0.7% 7,180 -36.1% -9.8% 49.0% 2.6% -2.0% -0.8% 0.0% -2.9% 22,265 32.2%
Gloucester 27.6% 21.8% 7.4% 32.2% 6.6% 0.9% 0.0% 3.5% 31,594 -0.1% 7.6% -7.0% 11.9% 0.0% -4.4% 0.0% -7.9% 90,598 34.9%
Isles of Scilly 25.9% 10.6% 14.7% 28.4% 16.4% 0.6% 0.0% 3.4% 529 -4.8% 3.5% -4.2% 13.3% 4.4% -1.4% 0.0% -10.8% 1,669 31.7%
Mendip 29.9% 9.0% 15.3% 28.3% 14.7% 0.5% 0.0% 2.3% 31,749 -1.7% 4.0% -5.7% 9.3% 2.8% -3.0% 0.0% -5.8% 84,310 37.7%
Mid Devon 32.7% 9.9% 9.1% 32.5% 12.9% 0.7% 0.0% 2.2% 22,052 -1.1% 5.4% -7.8% 9.3% 3.2% -2.5% 0.0% -6.4% 59,599 37.0%
North Devon 27.3% 7.7% 14.7% 36.4% 10.7% 0.7% 0.0% 2.7% 27,265 1.1% 4.2% -3.7% 6.1% 0.9% -2.3% 0.0% -6.3% 74,329 36.7%
North Dorset 35.8% 6.7% 9.3% 35.6% 9.8% 0.6% 0.0% 2.4% 20,688 0.3% 3.5% -10.8% 13.3% 1.3% -2.5% 0.0% -5.0% 51,784 40.0%
North Somerset 31.2% 12.2% 9.7% 32.9% 10.8% 0.8% 0.0% 2.5% 56,755 -1.8% 5.1% -5.9% 11.0% 1.2% -3.4% 0.0% -6.3% 158,487 35.8%
Plymouth 23.5% 23.2% 4.4% 37.0% 7.7% 1.2% 0.0% 3.1% 67,335 -2.7% 10.5% -6.7% 10.7% 0.8% -4.9% 0.0% -7.7% 179,688 37.5%
Poole 29.4% 10.1% 10.4% 38.5% 8.0% 0.8% 0.0% 2.9% 37,160 -3.1% 4.4% -5.8% 13.7% 1.2% -3.8% 0.0% -6.7% 114,273 32.5%
Purbeck 32.7% 8.8% 12.1% 34.0% 8.6% 0.6% 0.0% 3.3% 14,604 1.8% 3.0% -8.3% 9.9% 1.1% -2.8% 0.0% -4.6% 35,856 40.7%
Sedgemoor 29.3% 11.4% 9.9% 38.0% 8.1% 0.9% 0.0% 2.5% 29,526 -3.6% 3.9% -5.2% 15.6% 0.2% -3.7% 0.0% -7.2% 86,225 34.2%
South Gloucestershire 27.4% 16.1% 11.1% 33.9% 7.9% 0.9% 0.0% 2.6% 73,266 -0.9% 5.8% -7.1% 13.7% 0.9% -5.7% 0.0% -6.6% 204,935 35.8%
South Hams 34.4% 9.1% 8.0% 28.8% 17.2% 0.4% 0.0% 2.0% 28,009 4.1% 4.5% -8.3% 3.8% 2.9% -1.9% 0.0% -5.0% 67,649 41.4%
South Somerset 29.0% 6.6% 19.5% 33.6% 8.3% 0.6% 0.0% 2.4% 50,020 -2.5% 3.5% -8.0% 13.8% 1.7% -3.4% 0.0% -5.0% 127,884 39.1%
Stroud 30.1% 18.6% 6.5% 24.5% 17.1% 0.7% 0.0% 2.5% 38,099 -1.1% 6.7% -6.2% 7.4% 1.4% -2.4% 0.0% -5.8% 90,314 42.2%
Swindon 26.8% 24.8% 6.5% 30.7% 7.3% 0.9% 0.0% 3.0% 55,415 -2.0% 9.3% -3.7% 7.8% 0.0% -5.1% 0.0% -6.4% 156,315 35.5%
Taunton Deane 29.7% 9.3% 15.8% 31.5% 10.5% 0.6% 0.0% 2.5% 29,765 -2.5% 3.8% -7.4% 11.6% 2.6% -2.4% 0.0% -5.7% 77,039 38.6%
Teignbridge 30.3% 9.3% 11.4% 34.0% 11.9% 0.7% 0.0% 2.4% 39,313 0.2% 4.5% -7.1% 8.2% 2.4% -2.3% 0.0% -6.0% 101,476 38.7%
Tewkesbury 36.1% 10.6% 10.0% 31.3% 8.5% 0.6% 0.0% 2.8% 22,897 1.4% 4.4% -8.1% 11.4% 0.3% -3.0% 0.0% -6.5% 65,589 34.9%
Torbay 25.9% 9.4% 10.7% 43.2% 7.2% 0.8% 0.0% 2.7% 33,933 -1.1% 4.1% -2.7% 8.8% 0.9% -3.4% 0.0% -6.6% 104,642 32.4%
Torridge 28.7% 8.4% 8.0% 40.3% 11.2% 0.7% 0.0% 2.6% 19,869 -0.4% 4.8% -7.1% 9.2% 2.4% -2.4% 0.0% -6.4% 51,583 38.5%
West Devon 33.3% 8.4% 8.7% 34.1% 12.6% 0.6% 0.0% 2.3% 18,084 0.2% 4.7% -7.6% 8.5% 2.6% -1.8% 0.0% -6.5% 42,709 42.3%
West Dorset 33.8% 9.4% 11.5% 29.9% 12.5% 0.5% 0.0% 2.4% 32,644 0.2% 4.3% -9.0% 9.2% 2.6% -2.1% 0.0% -5.2% 80,548 40.5%
West Somerset 33.7% 9.0% 8.5% 35.8% 10.0% 0.6% 0.0% 2.3% 10,929 -4.8% 3.7% -4.9% 14.4% 1.2% -2.8% 0.0% -6.8% 27,971 39.1%
Weymouth & Portland 25.4% 19.4% 7.7% 33.6% 9.3% 0.8% 0.0% 3.7% 17,999 0.0% 8.4% -5.7% 8.5% 1.1% -3.7% 0.0% -8.6% 49,592 36.3%
Wiltshire 35.5% 9.9% 10.2% 31.4% 9.8% 0.7% 0.0% 2.6% 130,457 0.4% 4.5% -7.9% 11.2% 1.0% -3.0% 0.0% -6.2% 353,735 36.9%
South West total 28.9% 13.7% 10.7% 32.3% 11.1% 0.7% 0.0% 2.6% 1,499,442 -1.4% 6.1% -6.5% 10.2% 1.8% -3.2% 0.0% -7.1% 4,059,889 36.9%
Wales
Blaenau Gwent 6.2% 46.5% 1.3% 30.2% 2.3% 2.1% 8.2% 3.1% 14,229 -2.3% 11.6% -5.4% 15.6% -1.3% -5.8% -6.9% -5.4% 52,798 26.9%
Bridgend 15.2% 36.1% 2.8% 28.7% 3.6% 1.3% 9.8% 2.6% 30,366 -4.5% 10.5% -7.1% 16.1% -1.2% -4.7% -4.9% -4.1% 103,113 29.4%
Caerphilly 8.9% 37.1% 1.7% 30.7% 3.3% 1.5% 14.0% 2.6% 38,407 -3.4% 9.6% -4.9% 17.9% -1.3% -6.3% -6.0% -5.5% 131,092 29.3%
Cardiff 18.9% 30.9% 6.7% 22.7% 7.3% 0.8% 10.8% 1.9% 80,924 -6.2% 11.1% -8.0% 11.6% -0.4% -3.7% -1.3% -3.2% 255,551 31.7%
Carmarthenshire 13.3% 23.4% 1.9% 24.7% 3.8% 0.8% 30.3% 1.7% 50,362 -3.5% 5.1% -4.1% 13.9% -1.2% -3.4% -3.6% -3.2% 139,409 36.1%
Ceredigion 13.2% 10.3% 11.4% 20.2% 8.0% 0.6% 34.9% 1.4% 20,475 -1.9% 3.3% -7.7% 11.0% 0.3% -2.1% -0.4% -2.6% 55,804 36.7%
Conwy 25.5% 17.6% 3.1% 30.2% 3.7% 0.9% 17.3% 1.7% 28,506 -2.1% 4.7% -4.7% 17.2% -1.3% -3.5% -7.8% -2.5% 92,090 31.0%
Denbighshire 24.7% 23.0% 2.8% 27.0% 3.4% 0.9% 16.2% 1.9% 24,278 -6.4% 5.9% -4.4% 12.4% -0.7% -4.4% -0.1% -2.4% 75,133 32.3%
Flintshire 20.9% 28.1% 3.3% 32.7% 3.6% 1.1% 8.2% 2.0% 36,033 -5.2% 8.4% -6.7% 15.9% -0.9% -5.2% -3.6% -2.7% 115,693 31.1%
Gwynedd 12.1% 15.0% 2.3% 19.8% 4.8% 0.7% 43.5% 1.8% 29,261 -4.5% 4.4% -4.5% 10.2% -1.1% -2.8% 0.1% -1.9% 83,358 35.1%
Merthyr Tydfil 7.0% 39.2% 2.1% 33.8% 2.6% 1.5% 10.7% 3.1% 11,820 -1.5% 5.3% -8.7% 21.3% -0.9% -5.9% -4.5% -5.0% 43,656 27.1%
Monmouthshire 33.2% 19.8% 4.3% 28.1% 6.2% 0.7% 6.3% 1.4% 24,011 -2.1% 5.0% -8.3% 13.7% -1.1% -3.5% -0.7% -3.1% 71,421 33.6%
Neath & Port Talbot 8.6% 41.7% 1.9% 26.4% 3.2% 1.5% 14.0% 2.8% 34,875 -2.5% 9.4% -5.5% 15.6% -1.0% -5.3% -6.6% -4.2% 107,621 32.4%
Newport 18.3% 33.5% 3.3% 32.6% 3.8% 1.1% 5.2% 2.1% 31,780 -5.6% 10.7% -10.1% 18.1% -1.0% -5.4% -2.0% -4.7% 103,213 30.8%
Pembrokeshire 28.9% 21.3% 2.8% 28.1% 4.5% 0.9% 12.0% 1.6% 31,957 -1.0% 5.8% -6.0% 15.5% -1.8% -3.1% -6.2% -3.2% 90,725 35.2%
40 
Con Lab LDem UKIP Green BNP PC/SNP Others Total Con Lab LDem UKIP Green BNP SNP/PC Others Electorate Turnout
% vote Change 2009-2014, % pts
Powys 27.0% 13.9% 12.9% 27.7% 6.4% 0.8% 9.9% 1.4% 37,592 -1.7% 5.6% -8.0% 11.6% -1.6% -3.4% -0.3% -2.3% 102,713 36.6%
Rhondda/Cynon/Taff 7.6% 38.0% 2.0% 26.1% 3.2% 1.3% 18.9% 2.8% 51,519 -2.8% 7.6% -5.7% 15.2% -1.5% -4.6% -4.0% -4.2% 173,297 29.7%
Swansea 16.1% 33.4% 4.0% 28.2% 5.2% 1.1% 9.5% 2.3% 54,195 -2.5% 10.4% -9.8% 15.9% -0.9% -5.3% -4.1% -3.6% 182,567 29.7%
Torfaen 13.9% 35.6% 2.5% 32.5% 3.5% 1.4% 8.1% 2.5% 20,190 -6.1% 12.5% -7.3% 16.8% -2.1% -5.7% -3.1% -4.9% 68,632 29.4%
Vale of Glamorgan 27.1% 23.4% 3.3% 28.2% 5.1% 0.7% 10.3% 1.9% 33,901 -2.6% 5.8% -6.0% 13.7% -0.7% -4.2% -2.8% -3.1% 93,098 36.4%
Wrexham 18.4% 27.3% 3.8% 32.4% 3.8% 1.3% 10.9% 2.1% 29,553 -5.1% 8.4% -8.1% 18.3% -0.3% -5.8% -4.9% -2.5% 100,438 29.4%
Ynys Mon 14.4% 16.2% 1.6% 27.6% 2.6% 0.8% 35.1% 1.6% 18,826 -6.9% 3.4% -4.2% 15.2% -1.6% -3.8% 0.3% -2.4% 49,764 37.8%
Wales total 17.4% 28.1% 3.9% 27.6% 4.5% 1.0% 15.3% 2.1% 733,060 -3.8% 7.9% -6.7% 14.8% -1.0% -4.4% -3.2% -3.4% 2,291,186 32.0%
Scotland
Aberdeen City 18.8% 23.8% 8.8% 9.6% 7.1% 0.7% 29.6% 1.4% 52,133 1.9% 3.7% -3.8% 4.6% 0.5% -1.3% -0.8% -4.8% 164,177 31.8%
Aberdeenshire 24.8% 10.1% 14.0% 11.7% 5.7% 0.9% 31.3% 1.4% 63,274 1.7% 2.9% -0.6% 5.5% -0.4% -1.3% -4.3% -3.6% 194,190 32.6%
Angus 25.8% 12.9% 5.1% 10.9% 5.4% 0.8% 37.8% 1.3% 29,237 2.1% 3.9% -2.0% 5.2% -0.2% -1.4% -3.5% -4.1% 87,561 33.4%
Argyll & Bute 18.9% 13.5% 18.9% 11.0% 7.0% 0.7% 28.4% 1.6% 27,423 -0.7% 4.2% -3.2% 4.9% 0.4% -1.3% -0.4% -4.0% 67,668 40.5%
Clackmannanshire 13.3% 31.4% 3.6% 10.0% 6.0% 0.8% 33.4% 1.3% 12,181 0.1% 6.1% -3.8% 5.3% -0.5% -2.0% 0.1% -5.2% 37,371 32.6%
Comhairle Nan Eilean Siar 9.9% 24.0% 3.2% 11.0% 6.5% 0.9% 43.1% 1.5% 7,687 1.5% 5.6% -1.6% 5.8% 1.8% -0.9% -0.3% -12.0% 22,039 34.9%
Dumfries & Galloway 33.1% 20.9% 4.2% 13.5% 5.7% 0.9% 20.2% 1.6% 42,703 0.8% 5.7% -3.5% 4.5% -0.1% -1.9% -1.6% -3.9% 116,696 36.6%
Dundee City 11.9% 26.9% 3.7% 8.8% 6.5% 0.7% 40.3% 1.2% 33,693 0.6% 4.7% -2.3% 4.6% 1.4% -2.0% -0.6% -6.3% 105,979 31.8%
East Ayrshire 14.2% 33.2% 2.3% 9.9% 4.7% 0.9% 33.4% 1.6% 27,941 -0.5% 5.9% -3.0% 5.1% 0.3% -2.0% -0.4% -5.3% 95,370 29.3%
East Dunbartonshire 17.1% 23.7% 14.2% 10.0% 7.6% 0.5% 25.8% 1.2% 31,587 0.2% 2.7% -3.0% 5.1% 0.6% -1.4% 0.9% -5.2% 82,290 38.4%
East Lothian 20.9% 29.3% 5.7% 9.9% 8.1% 0.5% 24.4% 1.2% 27,809 0.0% 7.6% -5.2% 5.2% -0.3% -1.5% -1.2% -4.7% 77,617 35.8%
East Renfrewshire 27.8% 26.4% 4.1% 10.2% 7.0% 0.4% 22.7% 1.2% 28,888 -0.8% 5.6% -4.8% 5.2% 0.5% -1.4% -0.1% -4.3% 67,123 43.0%
City Of Edinburgh 19.4% 23.1% 8.9% 7.8% 16.1% 0.5% 23.1% 1.1% 141,695 0.3% 5.3% -8.5% 4.2% 2.5% -1.1% 1.7% -4.4% 341154 41.5%
Falkirk 11.8% 30.3% 2.5% 12.8% 6.0% 1.0% 33.8% 1.8% 34,161 0.5% 6.5% -3.6% 7.1% -0.2% -2.7% -1.8% -5.9% 115,308 29.6%
Fife 13.6% 30.7% 8.7% 10.4% 6.5% 0.7% 28.0% 1.4% 91,606 0.8% 3.9% -4.7% 4.7% 0.7% -1.5% 1.5% -5.3% 286,631 32.0%
City Of Glasgow 8.5% 35.3% 3.0% 9.8% 11.9% 0.9% 29.2% 1.6% 129,552 0.0% 4.5% -4.2% 6.0% 1.9% -2.3% 1.3% -7.2% 460,099 28.2%
Highland 13.9% 14.1% 18.7% 12.0% 8.6% 0.7% 30.4% 1.6% 65,167 1.2% 4.0% -8.9% 5.4% 1.4% -1.2% 3.1% -5.0% 180,046 36.2%
Inverclyde 14.2% 35.9% 4.8% 9.3% 4.6% 0.7% 28.8% 1.8% 20,306 0.2% 8.5% -4.5% 4.4% -0.6% -1.6% 0.4% -6.8% 57,765 35.2%
Midlothian 13.2% 31.2% 5.2% 10.7% 8.6% 0.8% 28.9% 1.5% 22,097 0.8% 5.6% -5.4% 5.9% 1.1% -1.9% -1.1% -4.9% 65,625 33.7%
Moray 24.2% 13.1% 5.3% 13.6% 7.1% 0.9% 33.9% 1.8% 22,561 2.8% 3.9% -3.8% 5.5% 0.6% -1.9% -2.7% -4.5% 70,915 31.8%
North Ayrshire 17.0% 28.8% 2.6% 11.2% 5.3% 0.9% 32.4% 1.7% 33,136 0.6% 7.2% -3.8% 5.6% 0.9% -2.2% -1.9% -6.3% 108,291 30.6%
North Lanarkshire 8.5% 40.1% 1.6% 10.7% 5.2% 1.0% 30.8% 2.0% 70,941 0.1% 6.1% -2.9% 6.2% 0.9% -2.5% -0.2% -7.6% 252,954 28.0%
Orkney Islands 13.1% 9.0% 35.3% 12.0% 12.0% 0.7% 16.9% 1.0% 5,165 -2.1% 2.0% 3.5% 3.5% 2.8% -1.7% -3.3% -4.7% 16,718 30.9%
Perth & Kinross 29.8% 11.3% 7.8% 10.1% 6.3% 0.5% 33.0% 1.1% 43,253 1.4% 2.9% -1.9% 4.1% -0.4% -1.2% -1.3% -3.5% 111,167 38.9%
Renfrewshire 12.7% 35.2% 3.3% 10.4% 6.2% 0.8% 29.6% 1.8% 45,540 0.3% 7.1% -4.2% 6.0% 0.6% -2.2% -1.3% -6.3% 123,019 37.0%
Scottish Borders 30.5% 10.3% 16.7% 12.4% 7.5% 0.7% 20.7% 1.3% 32,730 0.4% 3.5% -6.8% 5.0% 0.1% -1.2% 2.2% -3.2% 91,488 35.8%
Shetland Islands 10.5% 11.4% 34.0% 11.9% 12.4% 0.8% 17.4% 1.6% 5,159 -2.6% 2.9% 0.1% 5.1% 2.1% -1.4% -0.6% -5.6% 17,496 29.5%
South Ayrshire 30.4% 22.3% 3.0% 10.3% 4.8% 0.7% 27.1% 1.4% 32,413 0.6% 3.5% -3.5% 4.6% 0.0% -1.5% 1.4% -5.1% 90,400 35.9%
South Lanarkshire 13.8% 33.5% 3.5% 11.0% 6.0% 0.9% 29.5% 1.7% 74,313 0.6% 6.4% -4.1% 5.9% -0.3% -2.0% -0.4% -6.2% 247,269 30.1%
Stirling 22.2% 22.5% 5.7% 8.8% 10.5% 0.5% 28.9% 1.0% 25,129 0.0% 4.3% -4.9% 4.2% 1.1% -1.0% 1.0% -4.6% 66,074 38.0%
West Dunbartonshire 8.1% 38.0% 1.9% 10.5% 6.7% 0.7% 32.2% 1.8% 20,060 -0.1% 6.1% -3.4% 6.0% 0.9% -2.1% 0.2% -7.6% 67,186 29.9%
West Lothian 11.6% 31.7% 3.2% 11.9% 6.2% 1.0% 32.5% 1.9% 43,943 0.1% 7.1% -3.9% 6.8% -0.5% -2.3% -1.8% -5.5% 129,049 34.1%
Scotland total 17.2% 25.9% 7.1% 10.5% 8.1% 0.8% 29.0% 1.5% 1,343,483 0.4% 5.1% -4.4% 5.2% 0.8% -1.7% -0.1% -5.3% 4,016,735 33.4%
Great Britain total 23.9% 25.4% 6.9% 27.5% 7.9% 1.1% 3.2% 4.1% 15,828,824 -3.8% 9.7% -6.9% 11.0% -0.7% -5.1% 0.2% -4.3% 45,254,761 35.0%
